t,value
1611787029,20
1611787032,20
1611787035,20
1611787038,20
1611787041,20
1611787044,20
1611787047,20
1611787050,20
1611787053,20
1611787056,20
1611787059,20
1611787062,20
1611787065,20
1611787068,20
1611787071,20
1611787074,20
1611787077,20
1611787080,20
1611787083,20
1611787086,20
1611787089,20
1611787092,20
1611787095,20
1611787098,20
1611787101,20
1611787104,20
1611787107,40
1611787110,40
1611787113,40
1611787116,40
1611787119,40
1611787122,40
1611787125,40
1611787128,40
1611787131,40
1611787134,40
1611787137,40
1611787140,40
1611787143,40
1611787146,40
1611787149,40
1611787152,40
1611787155,40
1611787158,40
1611787161,40
1611787164,40
1611787167,40
1611787170,40
1611787173,40
1611787176,40
1611787179,40
1611787182,40
1611787185,40
1611787188,40
1611787191,40
1611787194,40
1611787197,40
1611787200,40
1611787203,40
1611787206,40
1611787209,40
1611787212,40
1611787215,40
1611787218,40
1611787221,40
1611787224,40
1611787227,40
1611787230,40
1611787233,40
1611787236,40
1611787239,40
1611787242,40
1611787245,40
1611787248,40
1611787251,40
1611787254,40
1611787257,40
1611787260,40
1611787263,40
1611787266,40
1611787269,40
1611787272,40
1611787275,40
1611787278,40
1611787281,40
1611787284,40
1611787287,40
1611787290,40
1611787293,40
1611787296,40
1611787299,40
1611787302,40
1611787305,40
1611787308,40
1611787311,40
1611787314,40
1611787317,40
1611787320,40
1611787323,40
1611787326,40
1611787329,40
1611787332,40
1611787335,40
1611787338,40
1611787341,40
1611787344,40
1611787347,40
1611787350,40
1611787353,40
1611787356,40
1611787359,40
1611787362,40
1611787365,40
1611787368,40
1611787371,40
1611787374,40
1611787377,40
1611787380,40
1611787383,40
1611787386,40
1611787389,40
1611787392,40
1611787395,40
1611787398,40
1611787401,40
1611787404,40
1611787407,40
1611787410,40
1611787413,40
1611787416,40
1611787419,40
1611787422,40
1611787425,40
1611787428,40
1611787431,40
1611787434,40
1611787437,40
1611787440,40
1611787443,40
1611787446,40
1611787449,40
1611787452,40
1611787455,40
1611787458,40
1611787461,40
1611787464,40
1611787467,40
1611787470,40
1611787473,40
1611787476,40
1611787479,40
1611787482,40
1611787485,40
1611787488,40
1611787491,40
1611787494,40
1611787497,40
1611787500,40
1611787503,40
1611787506,40
1611787509,40
1611787512,40
1611787515,40
1611787518,40
1611787521,40
1611787524,40
1611787527,40
1611787530,40
1611787533,40
1611787536,40
1611787539,40
1611787542,40
1611787545,40
1611787548,40
1611787551,40
1611787554,40
1611787557,40
1611787560,40
1611787563,40
1611787566,40
1611787569,40
1611787572,40
1611787575,40
1611787578,40
1611787581,40
1611787584,40
1611787587,40
1611787590,40
1611787593,40
1611787596,40
1611787599,40
1611787602,40
1611787605,40
1611787608,40
1611787611,40
1611787614,40
1611787617,40
1611787620,40
1611787623,40
1611787626,40
1611787629,40
1611787632,40
1611787635,40
1611787638,40
1611787641,40
1611787644,40
1611787647,40
1611787650,40
1611787653,40
1611787656,40
1611787659,40
1611787662,40
1611787665,40
1611787668,40
1611787671,40
1611787674,40
1611787677,40
1611787680,40
1611787683,40
1611787686,40
1611787689,40
1611787692,40
1611787695,40
1611787698,40
1611787701,40
1611787704,40
1611787707,40
1611787710,40
1611787713,40
1611787716,40
1611787719,40
1611787722,40
1611787725,40
1611787728,40
1611787731,40
1611787734,40
1611787737,40
1611787740,40
1611787743,40
1611787746,40
1611787749,40
1611787752,40
1611787755,40
1611787758,40
1611787761,40
1611787764,40
1611787767,40
1611787770,40
1611787773,40
1611787776,40
1611787779,40
1611787782,40
1611787785,40
1611787788,40
1611787791,40
1611787794,40
1611787797,40
1611787800,40
1611787803,40
1611787806,40
1611787809,40
1611787812,40
1611787815,40
1611787818,40
1611787821,40
1611787824,40
1611787827,40
1611787830,40
1611787833,40
1611787836,40
1611787839,40
1611787842,40
1611787845,40
1611787848,40
1611787851,40
1611787854,40
1611787857,40
1611787860,40
1611787863,40
1611787866,40
1611787869,40
1611787872,40
1611787875,40
1611787878,40
1611787881,40
1611787884,40
1611787887,40
1611787890,40
1611787893,40
1611787896,40
1611787899,40
1611787902,40
1611787905,40
1611787908,40
1611787911,40
1611787914,40
1611787917,40
1611787920,40
1611787923,40
1611787926,40
1611787929,40
1611787932,40
1611787935,40
1611787938,40
1611787941,40
1611787944,40
1611787947,40
1611787950,40
1611787953,40
1611787956,40
1611787959,40
1611787962,40
1611787965,40
1611787968,40
1611787971,40
1611787974,40
1611787977,40
1611787980,40
1611787983,40
1611787986,40
1611787989,40
1611787992,40
1611787995,40
1611787998,40
1611788001,40
1611788004,40
1611788007,40
1611788010,40
1611788013,40
1611788016,40
1611788019,40
1611788022,40
1611788025,40
1611788028,40
1611788031,40
1611788034,40
1611788037,40
1611788040,40
1611788043,40
1611788046,40
1611788049,40
1611788052,40
1611788055,40
1611788058,40
1611788061,40
1611788064,40
1611788067,40
1611788070,40
1611788073,40
1611788076,40
1611788079,40
1611788082,40
1611788085,40
1611788088,40
1611788091,40
1611788094,40
1611788097,40
1611788100,40
1611788103,40
1611788106,40
1611788109,40
1611788112,40
1611788115,40
1611788118,40
1611788121,40
1611788124,40
1611788127,40
1611788130,40
1611788133,40
1611788136,40
1611788139,40
1611788142,40
1611788145,40
1611788148,40
1611788151,40
1611788154,40
1611788157,40
1611788160,40
1611788163,40
1611788166,40
1611788169,40
1611788172,40
1611788175,40
1611788178,40
1611788181,40
1611788184,40
1611788187,40
1611788190,40
1611788193,40
1611788196,40
1611788199,40
1611788202,40
1611788205,40
1611788208,40
1611788211,40
1611788214,40
1611788217,40
1611788220,40
1611788223,40
1611788226,40
1611788229,40
1611788232,40
1611788235,40
1611788238,40
1611788241,40
1611788244,40
1611788247,40
1611788250,40
1611788253,40
1611788256,40
1611788259,40
1611788262,40
1611788265,40
1611788268,40
1611788271,40
1611788274,40
1611788277,40
1611788280,40
1611788283,40
1611788286,40
1611788289,40
1611788292,40
1611788295,40
1611788298,40
1611788301,40
1611788304,40
1611788307,40
1611788310,40
1611788313,40
1611788316,40
1611788319,40
1611788322,40
1611788325,40
1611788328,40
1611788331,40
1611788334,40
1611788337,40
1611788340,40
1611788343,40
1611788346,40
1611788349,40
1611788352,40
1611788355,40
1611788358,40
1611788361,40
1611788364,40
1611788367,40
1611788370,40
1611788373,40
1611788376,40
1611788379,40
1611788382,40
1611788385,40
1611788388,40
1611788391,40
1611788394,40
1611788397,40
1611788400,40
1611788403,40
1611788406,40
1611788409,40
1611788412,40
1611788415,40
1611788418,40
1611788421,40
1611788424,40
1611788427,40
1611788430,40
1611788433,40
1611788436,40
1611788439,40
1611788442,40
1611788445,40
1611788448,40
1611788451,40
1611788454,40
1611788457,40
1611788460,40
1611788463,40
1611788466,40
1611788469,40
1611788472,40
1611788475,40
1611788478,40
1611788481,40
1611788484,40
1611788487,40
1611788490,40
1611788493,40
1611788496,40
1611788499,40
1611788502,40
1611788505,40
1611788508,40
1611788511,40
1611788514,40
1611788517,40
1611788520,40
1611788523,40
1611788526,40
1611788529,40
1611788532,40
1611788535,40
1611788538,40
1611788541,40
1611788544,40
1611788547,40
1611788550,40
1611788553,40
1611788556,40
1611788559,40
1611788562,40
1611788565,40
1611788568,40
1611788571,40
1611788574,40
1611788577,40
1611788580,40
1611788583,40
1611788586,40
1611788589,40
1611788592,40
1611788595,40
1611788598,40
1611788601,40
1611788604,40
1611788607,40
1611788610,40
1611788613,40
1611788616,40
1611788619,40
1611788622,40
1611788625,40
1611788628,40
1611788631,40
1611788634,40
1611788637,40
1611788640,40
1611788643,40
1611788646,40
1611788649,40
1611788652,40
1611788655,40
1611788658,40
1611788661,40
1611788664,40
1611788667,40
1611788670,40
1611788673,40
1611788676,40
1611788679,40
1611788682,40
1611788685,40
1611788688,40
1611788691,40
1611788694,40
1611788697,40
1611788700,40
1611788703,40
1611788706,40
1611788709,40
1611788712,40
1611788715,40
1611788718,40
1611788721,40
1611788724,40
1611788727,40
1611788730,40
1611788733,40
1611788736,40
1611788739,40
1611788742,40
1611788745,40
1611788748,40
1611788751,40
1611788754,40
1611788757,40
1611788760,40
1611788763,40
1611788766,40
1611788769,40
1611788772,40
1611788775,40
1611788778,40
1611788781,40
1611788784,40
1611788787,40
1611788790,40
1611788793,40
1611788796,40
1611788799,40
1611788802,40
1611788805,40
1611788808,40
1611788811,40
1611788814,40
1611788817,40
1611788820,40
1611788823,40
1611788826,40
1611788829,40
1611788832,40
1611788835,40
1611788838,40
1611788841,40
1611788844,40
1611788847,40
1611788850,40
1611788853,40
1611788856,40
1611788859,40
1611788862,40
1611788865,40
1611788868,40
1611788871,40
1611788874,40
1611788877,40
1611788880,40
1611788883,40
1611788886,40
1611788889,40
1611788892,40
1611788895,40
1611788898,40
1611788901,40
1611788904,40
1611788907,40
1611788910,40
1611788913,40
1611788916,40
1611788919,40
1611788922,40
1611788925,40
1611788928,40
1611788931,40
1611788934,40
1611788937,40
1611788940,40
1611788943,40
1611788946,40
1611788949,40
1611788952,40
1611788955,40
1611788958,40
1611788961,40
1611788964,40
1611788967,40
1611788970,40
1611788973,40
1611788976,40
1611788979,40
1611788982,40
1611788985,40
1611788988,40
1611788991,40
1611788994,40
1611788997,40
1611789000,40
1611789003,40
1611789006,40
1611789009,40
1611789012,40
1611789015,40
1611789018,40
1611789021,40
1611789024,40
1611789027,40
1611789030,40
1611789033,40
1611789036,40
1611789039,40
1611789042,40
1611789045,40
1611789048,40
1611789051,40
1611789054,40
1611789057,40
1611789060,40
1611789063,40
1611789066,40
1611789069,40
1611789072,40
1611789075,40
1611789078,40
1611789081,40
1611789084,40
1611789087,40
1611789090,40
1611789093,40
1611789096,40
1611789099,40
1611789102,40
1611789105,40
1611789108,40
1611789111,40
1611789114,40
1611789117,40
1611789120,40
1611789123,40
1611789126,40
1611789129,40
1611789132,40
1611789135,40
1611789138,40
1611789141,40
1611789144,40
1611789147,40
1611789150,40
1611789153,40
1611789156,40
1611789159,40
1611789162,40
1611789165,40
1611789168,40
1611789171,40
1611789174,40
1611789177,40
1611789180,40
1611789183,40
1611789186,40
1611789189,40
1611789192,40
1611789195,40
1611789198,40
1611789201,40
1611789204,40
1611789207,40
1611789210,40
1611789213,40
1611789216,40
1611789219,40
1611789222,40
1611789225,40
1611789228,40
1611789231,40
1611789234,40
1611789237,40
1611789240,40
1611789243,40
1611789246,40
1611789249,40
1611789252,40
1611789255,40
1611789258,40
1611789261,40
1611789264,40
1611789267,40
1611789270,40
1611789273,40
1611789276,40
1611789279,40
1611789282,40
1611789285,40
1611789288,40
1611789291,40
1611789294,40
1611789297,40
1611789300,40
1611789303,40
1611789306,40
1611789309,40
1611789312,40
1611789315,40
1611789318,40
1611789321,40
1611789324,40
1611789327,40
1611789330,40
1611789333,40
1611789336,40
1611789339,40
1611789342,40
1611789345,40
1611789348,40
1611789351,40
1611789354,40
1611789357,40
1611789360,40
1611789363,40
1611789366,40
1611789369,40
1611789372,40
1611789375,40
1611789378,40
1611789381,40
1611789384,40
1611789387,40
1611789390,40
1611789393,40
1611789396,40
1611789399,40
1611789402,40
1611789405,40
1611789408,40
1611789411,40
1611789414,40
1611789417,40
1611789420,40
1611789423,40
1611789426,40
1611789429,40
1611789432,40
1611789435,40
1611789438,40
1611789441,40
1611789444,40
1611789447,40
1611789450,40
1611789453,40
1611789456,40
1611789459,40
1611789462,40
1611789465,40
1611789468,40
1611789471,40
1611789474,40
1611789477,40
1611789480,40
1611789483,40
1611789486,40
1611789489,40
1611789492,40
1611789495,40
1611789498,40
1611789501,40
1611789504,40
1611789507,40
1611789510,40
1611789513,40
1611789516,40
1611789519,40
1611789522,40
1611789525,40
1611789528,40
1611789531,40
1611789534,40
1611789537,40
1611789540,40
1611789543,40
1611789546,40
1611789549,40
1611789552,40
1611789555,40
1611789558,40
1611789561,40
1611789564,40
1611789567,40
1611789570,40
1611789573,40
1611789576,40
1611789579,40
1611789582,40
1611789585,40
1611789588,40
1611789591,40
1611789594,40
1611789597,40
1611789600,40
1611789603,40
1611789606,40
1611789609,40
1611789612,40
1611789615,40
1611789618,40
1611789621,40
1611789624,40
1611789627,40
1611789630,40
1611789633,40
1611789636,40
1611789639,40
1611789642,40
1611789645,40
1611789648,40
1611789651,40
1611789654,40
1611789657,40
1611789660,40
1611789663,40
1611789666,40
1611789669,40
1611789672,40
1611789675,40
1611789678,40
1611789681,40
1611789684,40
1611789687,40
1611789690,40
1611789693,40
1611789696,40
1611789699,40
1611789702,40
1611789705,40
1611789708,40
1611789711,40
1611789714,40
1611789717,40
1611789720,40
1611789723,40
1611789726,40
1611789729,40
1611789732,40
1611789735,40
1611789738,40
1611789741,40
1611789744,40
1611789747,40
1611789750,40
1611789753,40
1611789756,40
1611789759,40
1611789762,40
1611789765,40
1611789768,40
1611789771,40
1611789774,40
1611789777,40
1611789780,40
1611789783,40
1611789786,40
1611789789,40
1611789792,40
1611789795,40
1611789798,40
1611789801,40
1611789804,40
1611789807,40
1611789810,40
1611789813,40
1611789816,40
1611789819,40
1611789822,40
1611789825,40
1611789828,40
1611789831,40
1611789834,40
1611789837,40
1611789840,40
1611789843,40
1611789846,40
1611789849,40
1611789852,40
1611789855,40
1611789858,40
1611789861,40
1611789864,40
1611789867,40
1611789870,40
1611789873,40
1611789876,40
1611789879,40
1611789882,40
1611789885,40
1611789888,40
1611789891,40
1611789894,40
1611789897,40
1611789900,40
1611789903,40
1611789906,40
1611789909,40
1611789912,40
1611789915,40
1611789918,40
1611789921,40
1611789924,40
1611789927,40
1611789930,40
1611789933,40
1611789936,40
1611789939,40
1611789942,40
1611789945,40
1611789948,40
1611789951,40
1611789954,40
1611789957,40
1611789960,40
1611789963,40
1611789966,40
1611789969,40
1611789972,40
1611789975,40
1611789978,40
1611789981,40
1611789984,40
1611789987,40
1611789990,40
1611789993,40
1611789996,40
1611789999,40
1611790002,40
1611790005,40
1611790008,40
1611790011,40
1611790014,40
1611790017,40
1611790020,40
1611790023,40
1611790026,40
1611790029,40
1611790032,40
1611790035,40
1611790038,40
1611790041,40
1611790044,40
1611790047,40
1611790050,40
1611790053,40
1611790056,40
1611790059,40
1611790062,40
1611790065,40
1611790068,40
1611790071,40
1611790074,40
1611790077,40
1611790080,40
1611790083,40
1611790086,40
1611790089,40
1611790092,40
1611790095,40
1611790098,40
1611790101,40
1611790104,40
1611790107,40
1611790110,40
1611790113,40
1611790116,40
1611790119,40
1611790122,40
1611790125,40
1611790128,40
1611790131,40
1611790134,40
1611790137,40
1611790140,40
1611790143,40
1611790146,40
1611790149,40
1611790152,40
1611790155,40
1611790158,40
1611790161,40
1611790164,40
1611790167,40
1611790170,40
1611790173,40
1611790176,40
1611790179,40
1611790182,40
1611790185,40
1611790188,40
1611790191,40
1611790194,40
1611790197,40
1611790200,40
1611790203,40
1611790206,40
1611790209,40
1611790212,40
1611790215,40
1611790218,40
1611790221,40
1611790224,40
1611790227,40
1611790230,40
1611790233,40
1611790236,40
1611790239,40
1611790242,40
1611790245,40
1611790248,40
1611790251,40
1611790254,40
1611790257,40
1611790260,40
1611790263,40
1611790266,40
1611790269,40
1611790272,40
1611790275,40
1611790278,40
1611790281,40
1611790284,40
1611790287,40
1611790290,40
1611790293,40
1611790296,40
1611790299,40
1611790302,40
1611790305,40
1611790308,40
1611790311,40
1611790314,40
1611790317,40
1611790320,40
1611790323,40
1611790326,40
1611790329,40
1611790332,40
1611790335,40
1611790338,40
1611790341,40
1611790344,40
1611790347,40
1611790350,40
1611790353,40
1611790356,40
1611790359,40
1611790362,40
1611790365,40
1611790368,40
1611790371,40
1611790374,40
1611790377,40
1611790380,40
1611790383,40
1611790386,40
1611790389,40
1611790392,40
1611790395,40
1611790398,40
1611790401,40
1611790404,40
1611790407,40
1611790410,40
1611790413,40
1611790416,40
1611790419,40
1611790422,40
1611790425,40
1611790428,40
1611790431,40
1611790434,40
1611790437,40
1611790440,40
1611790443,40
1611790446,40
1611790449,40
1611790452,40
1611790455,40
1611790458,40
1611790461,40
1611790464,40
1611790467,40
1611790470,40
1611790473,40
1611790476,40
1611790479,40
1611790482,40
1611790485,40
1611790488,40
1611790491,40
1611790494,40
1611790497,40
1611790500,40
1611790503,40
1611790506,40
1611790509,40
1611790512,40
1611790515,40
1611790518,40
1611790521,40
1611790524,40
1611790527,40
1611790530,40
1611790533,40
1611790536,40
1611790539,40
1611790542,40
1611790545,40
1611790548,40
1611790551,40
1611790554,40
1611790557,40
1611790560,40
1611790563,40
1611790566,40
1611790569,40
1611790572,40
1611790575,40
1611790578,40
1611790581,40
1611790584,40
1611790587,40
1611790590,40
1611790593,40
1611790596,40
1611790599,40
1611790602,40
1611790605,40
1611790608,40
1611790611,40
1611790614,40
1611790617,40
1611790620,40
1611790623,40
1611790626,40
1611790629,40
1611790632,40
1611790635,40
1611790638,40
1611790641,40
1611790644,40
1611790647,40
1611790650,40
1611790653,40
1611790656,40
1611790659,40
1611790662,40
1611790665,40
1611790668,40
1611790671,40
1611790674,40
1611790677,40
1611790680,40
1611790683,40
1611790686,40
1611790689,40
1611790692,40
1611790695,40
1611790698,40
1611790701,40
1611790704,40
1611790707,40
1611790710,40
1611790713,40
1611790716,40
1611790719,40
1611790722,40
1611790725,40
1611790728,40
1611790731,40
1611790734,40
1611790737,40
1611790740,40
1611790743,40
1611790746,40
1611790749,40
1611790752,40
1611790755,40
1611790758,40
1611790761,40
1611790764,40
1611790767,40
1611790770,40
1611790773,40
1611790776,40
1611790779,40
1611790782,40
1611790785,40
1611790788,40
1611790791,40
1611790794,40
1611790797,40
1611790800,40
1611790803,40
1611790806,40
1611790809,40
1611790812,40
1611790815,40
1611790818,40
1611790821,40
1611790824,40
1611790827,40
1611790830,40
1611790833,40
1611790836,40
1611790839,40
1611790842,40
1611790845,40
1611790848,40
1611790851,40
1611790854,40
1611790857,40
1611790860,40
1611790863,40
1611790866,40
1611790869,40
1611790872,40
1611790875,40
1611790878,40
1611790881,40
1611790884,40
1611790887,40
1611790890,40
1611790893,40
1611790896,40
1611790899,40
1611790902,40
1611790905,40
1611790908,40
1611790911,40
1611790914,40
1611790917,40
1611790920,40
1611790923,40
1611790926,40
1611790929,40
1611790932,40
1611790935,40
1611790938,40
1611790941,40
1611790944,40
1611790947,40
1611790950,40
1611790953,40
1611790956,40
1611790959,40
1611790962,40
1611790965,40
1611790968,40
1611790971,40
1611790974,40
1611790977,40
1611790980,40
1611790983,40
1611790986,40
1611790989,40
1611790992,40
1611790995,40
1611790998,40
1611791001,40
1611791004,40
1611791007,40
1611791010,40
1611791013,40
1611791016,40
1611791019,40
1611791022,40
1611791025,40
1611791028,40
1611791031,40
1611791034,40
1611791037,40
1611791040,40
1611791043,40
1611791046,40
1611791049,40
1611791052,40
1611791055,40
1611791058,40
1611791061,40
1611791064,40
1611791067,40
1611791070,40
1611791073,40
1611791076,40
1611791079,40
1611791082,40
1611791085,40
1611791088,40
1611791091,40
1611791094,40
1611791097,40
1611791100,40
1611791103,40
1611791106,40
1611791109,40
1611791112,40
1611791115,40
1611791118,40
1611791121,40
1611791124,40
1611791127,40
1611791130,40
1611791133,40
1611791136,40
1611791139,40
1611791142,40
1611791145,40
1611791148,40
1611791151,40
1611791154,40
1611791157,40
1611791160,40
1611791163,40
1611791166,40
1611791169,40
1611791172,40
1611791175,40
1611791178,40
1611791181,40
1611791184,40
1611791187,40
1611791190,40
1611791193,40
1611791196,40
1611791199,40
1611791202,40
1611791205,40
1611791208,40
1611791211,40
1611791214,40
1611791217,40
1611791220,40
1611791223,40
1611791226,40
1611791229,40
1611791232,40
1611791235,40
1611791238,40
1611791241,40
1611791244,40
1611791247,40
1611791250,40
1611791253,40
1611791256,40
1611791259,40
1611791262,40
1611791265,40
1611791268,40
1611791271,40
1611791274,40
1611791277,40
1611791280,40
1611791283,40
1611791286,40
1611791289,40
1611791292,40
1611791295,40
1611791298,40
1611791301,40
1611791304,40
1611791307,40
1611791310,40
1611791313,40
1611791316,40
1611791319,40
1611791322,40
1611791325,40
1611791328,40
1611791331,40
1611791334,40
1611791337,40
1611791340,40
1611791343,40
1611791346,40
1611791349,40
1611791352,40
1611791355,40
1611791358,40
1611791361,40
1611791364,40
1611791367,40
1611791370,40
1611791373,40
1611791376,40
1611791379,40
1611791382,40
1611791385,40
1611791388,40
1611791391,40
1611791394,40
1611791397,40
1611791400,40
1611791403,40
1611791406,40
1611791409,40
1611791412,40
1611791415,40
1611791418,40
1611791421,40
1611791424,40
1611791427,40
1611791430,40
1611791433,40
1611791436,40
1611791439,40
1611791442,40
1611791445,40
1611791448,40
1611791451,40
1611791454,40
1611791457,40
1611791460,40
1611791463,40
1611791466,40
1611791469,40
1611791472,40
1611791475,40
1611791478,40
1611791481,40
1611791484,40
1611791487,40
1611791490,40
1611791493,40
1611791496,40
1611791499,40
1611791502,40
1611791505,40
1611791508,40
1611791511,40
1611791514,40
1611791517,40
1611791520,40
1611791523,40
1611791526,40
1611791529,40
1611791532,40
1611791535,40
1611791538,40
1611791541,40
1611791544,40
1611791547,40
1611791550,40
1611791553,40
1611791556,40
1611791559,40
1611791562,40
1611791565,40
1611791568,40
1611791571,40
1611791574,40
1611791577,40
1611791580,40
1611791583,40
1611791586,40
1611791589,40
1611791592,40
1611791595,40
1611791598,40
1611791601,40
1611791604,40
1611791607,40
1611791610,40
1611791613,40
1611791616,40
1611791619,40
1611791622,40
1611791625,40
1611791628,40
1611791631,40
1611791634,40
1611791637,40
1611791640,40
1611791643,40
1611791646,40
1611791649,40
1611791652,40
1611791655,40
1611791658,40
1611791661,40
1611791664,40
1611791667,40
1611791670,40
1611791673,40
1611791676,40
1611791679,40
1611791682,40
1611791685,40
1611791688,40
1611791691,40
1611791694,40
1611791697,40
1611791700,40
1611791703,40
1611791706,40
1611791709,40
1611791712,40
1611791715,40
1611791718,40
1611791721,40
1611791724,40
1611791727,40
1611791730,40
1611791733,40
1611791736,40
1611791739,40
1611791742,40
1611791745,40
1611791748,40
1611791751,40
1611791754,40
1611791757,40
1611791760,40
1611791763,40
1611791766,40
1611791769,40
1611791772,40
1611791775,40
1611791778,40
1611791781,40
1611791784,40
1611791787,40
1611791790,40
1611791793,40
1611791796,40
1611791799,40
1611791802,40
1611791805,40
1611791808,40
1611791811,40
1611791814,40
1611791817,40
1611791820,40
1611791823,40
1611791826,40
1611791829,40
1611791832,40
1611791835,40
1611791838,40
1611791841,40
1611791844,40
1611791847,40
1611791850,40
1611791853,40
1611791856,40
1611791859,40
1611791862,40
1611791865,40
1611791868,40
1611791871,40
1611791874,40
1611791877,40
1611791880,40
1611791883,40
1611791886,40
1611791889,40
1611791892,40
1611791895,40
1611791898,40
1611791901,40
1611791904,40
1611791907,40
1611791910,40
1611791913,40
1611791916,40
1611791919,40
1611791922,40
1611791925,40
1611791928,40
1611791931,40
1611791934,40
1611791937,40
1611791940,40
1611791943,40
1611791946,40
1611791949,40
1611791952,40
1611791955,40
1611791958,40
1611791961,40
1611791964,40
1611791967,40
1611791970,40
1611791973,40
1611791976,40
1611791979,40
1611791982,40
1611791985,40
1611791988,40
1611791991,40
1611791994,40
1611791997,40
1611792000,40
1611792003,40
1611792006,40
1611792009,40
1611792012,40
1611792015,40
1611792018,40
1611792021,40
1611792024,40
1611792027,40
1611792030,40
1611792033,40
1611792036,40
1611792039,40
1611792042,40
1611792045,40
1611792048,40
1611792051,40
1611792054,40
1611792057,40
1611792060,40
1611792063,40
1611792066,40
1611792069,40
1611792072,40
1611792075,40
1611792078,40
1611792081,40
1611792084,40
1611792087,40
1611792090,40
1611792093,40
1611792096,40
1611792099,40
1611792102,40
1611792105,40
1611792108,40
1611792111,40
1611792114,40
1611792117,40
1611792120,40
1611792123,40
1611792126,40
1611792129,40
1611792132,40
1611792135,40
1611792138,40
1611792141,40
1611792144,40
1611792147,40
1611792150,40
1611792153,40
1611792156,40
1611792159,40
1611792162,40
1611792165,40
1611792168,40
1611792171,40
1611792174,40
1611792177,40
1611792180,40
1611792183,40
1611792186,40
1611792189,40
1611792192,40
1611792195,40
1611792198,40
1611792201,40
1611792204,40
1611792207,40
1611792210,40
1611792213,40
1611792216,40
1611792219,40
1611792222,40
1611792225,40
1611792228,40
1611792231,40
1611792234,40
1611792237,40
1611792240,40
1611792243,40
1611792246,40
1611792249,40
1611792252,40
1611792255,40
1611792258,40
1611792261,40
1611792264,40
1611792267,40
1611792270,40
1611792273,40
1611792276,40
1611792279,40
1611792282,40
1611792285,40
1611792288,40
1611792291,40
1611792294,40
1611792297,40
1611792300,40
1611792303,40
1611792306,40
1611792309,40
1611792312,40
1611792315,40
1611792318,40
1611792321,40
1611792324,40
1611792327,40
1611792330,40
1611792333,40
1611792336,40
1611792339,40
1611792342,40
1611792345,40
1611792348,40
1611792351,40
1611792354,40
1611792357,40
1611792360,40
1611792363,40
1611792366,40
1611792369,40
1611792372,40
1611792375,40
1611792378,40
1611792381,40
1611792384,40
1611792387,40
1611792390,40
1611792393,40
1611792396,40
1611792399,40
1611792402,40
1611792405,40
1611792408,40
1611792411,40
1611792414,40
1611792417,40
1611792420,40
1611792423,40
1611792426,40
1611792429,40
1611792432,40
1611792435,40
1611792438,40
1611792441,40
1611792444,40
1611792447,40
1611792450,40
1611792453,40
1611792456,40
1611792459,40
1611792462,40
1611792465,40
1611792468,40
1611792471,40
1611792474,40
1611792477,40
1611792480,40
1611792483,40
1611792486,40
1611792489,40
1611792492,40
1611792495,40
1611792498,40
1611792501,40
1611792504,40
1611792507,40
1611792510,40
1611792513,40
1611792516,40
1611792519,40
1611792522,40
1611792525,40
1611792528,40
1611792531,40
1611792534,40
1611792537,40
1611792540,40
1611792543,40
1611792546,40
1611792549,40
1611792552,40
1611792555,40
1611792558,40
1611792561,40
1611792564,40
1611792567,40
1611792570,40
1611792573,40
1611792576,40
1611792579,40
